priority_score,name,openalex_id,h_index,i10_index,cited_by_count,works_count,2yr_mean_citedness,institution,institution_type,city,paper_count_in_window,top_paper_title,top_paper_link,venues,linkedin_search_url,google_scholar_url
10.0,Wenshan Wu,conf:wenshan wu:microsoft research,0,,,,,Microsoft Research,company,,1,Imagine While Reasoning in Space: Multimodal Visualization-of-Thought,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Wenshan+Wu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Wenshan+Wu%22
10.0,Yan Xia,"conf:yan xia:research, microsoft",0,,,,,"Research, Microsoft",company,,1,Imagine While Reasoning in Space: Multimodal Visualization-of-Thought,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yan+Xia+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yan+Xia%22
10.0,Shaoguang Mao,conf:shaoguang mao:microsoft,0,,,,,Microsoft,company,,1,Imagine While Reasoning in Space: Multimodal Visualization-of-Thought,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Shaoguang+Mao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Shaoguang+Mao%22
10.0,Sameera Ramasinghe,conf:sameera ramasinghe:amazon,0,,,,,Amazon,company,,1,Nesterov Method for Asynchronous Pipeline Parallel Optimization,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Sameera+Ramasinghe+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Sameera+Ramasinghe%22
10.0,Tusher Chakraborty,conf:tusher chakraborty:microsoft,0,,,,,Microsoft,company,,1,RLTHF: Targeted Human Feedback for LLM Alignment,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tusher+Chakraborty+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tusher+Chakraborty%22
10.0,Emre Kiciman,conf:emre kiciman:microsoft,0,,,,,Microsoft,company,,1,RLTHF: Targeted Human Feedback for LLM Alignment,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Emre+Kiciman+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Emre+Kiciman%22
10.0,Bibek Aryal,conf:bibek aryal:microsoft,0,,,,,Microsoft,company,,1,RLTHF: Targeted Human Feedback for LLM Alignment,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Bibek+Aryal+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Bibek+Aryal%22
10.0,Ranveer Chandra,conf:ranveer chandra:microsoft,0,,,,,Microsoft,company,,1,RLTHF: Targeted Human Feedback for LLM Alignment,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Ranveer+Chandra+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Ranveer+Chandra%22
10.0,Yilun Zhou,conf:yilun zhou:salesforce ai research,0,,,,,Salesforce AI Research,company,,1,Evaluating Judges as Evaluators: The JETTS Benchmark of LLM-as-Judges as Test-Time Scaling Evaluators,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yilun+Zhou+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yilun+Zhou%22
10.0,Austin Xu,conf:austin xu:salesforce ai research,0,,,,,Salesforce AI Research,company,,1,Evaluating Judges as Evaluators: The JETTS Benchmark of LLM-as-Judges as Test-Time Scaling Evaluators,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Austin+Xu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Austin+Xu%22
10.0,Amer Sinha,conf:amer sinha:google,0,,,,,Google,company,,1,Scaling Laws for Differentially Private Language Models,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Amer+Sinha+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Amer+Sinha%22
10.0,Borja de Balle Pigem,conf:borja de balle pigem:amazon research,0,,,,,Amazon Research,company,,1,Scaling Laws for Differentially Private Language Models,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Borja+de+Balle+Pigem+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Borja+de+Balle+Pigem%22
10.0,Runzhe Wan,conf:runzhe wan:amazon,0,,,,,Amazon,company,,1,Zero-Inflated Bandits,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Runzhe+Wan+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Runzhe+Wan%22
10.0,Swarnadeep Saha,conf:swarnadeep saha:fair at meta,0,,,,,FAIR at Meta,company,,1,Learning to Plan & Reason for Evaluation with Thinking-LLM-as-a-Judge,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Swarnadeep+Saha+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Swarnadeep+Saha%22
10.0,Xian Li,conf:xian li:facebook ai,0,,,,,Facebook AI,company,,1,Learning to Plan & Reason for Evaluation with Thinking-LLM-as-a-Judge,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xian+Li+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xian+Li%22
10.0,Marjan Ghazvininejad,conf:marjan ghazvininejad:facebook,0,,,,,Facebook,company,,1,Learning to Plan & Reason for Evaluation with Thinking-LLM-as-a-Judge,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Marjan+Ghazvininejad+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Marjan+Ghazvininejad%22
10.0,Tianlu Wang,conf:tianlu wang:meta,0,,,,,Meta,company,,1,Learning to Plan & Reason for Evaluation with Thinking-LLM-as-a-Judge,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tianlu+Wang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tianlu+Wang%22
10.0,Xin Zhang,conf:xin zhang:microsoft,0,,,,,Microsoft,company,,1,EpiCoder: Encompassing Diversity and Complexity in Code Generation,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xin+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xin+Zhang%22
10.0,Wenxiang Hu,"conf:wenxiang hu:research, microsoft",0,,,,,"Research, Microsoft",company,,1,EpiCoder: Encompassing Diversity and Complexity in Code Generation,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Wenxiang+Hu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Wenxiang+Hu%22
10.0,Zhongxin Guo,conf:zhongxin guo:microsoft,0,,,,,Microsoft,company,,1,EpiCoder: Encompassing Diversity and Complexity in Code Generation,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zhongxin+Guo+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zhongxin+Guo%22
10.0,Yangyu Huang,conf:yangyu huang:microsoft,0,,,,,Microsoft,company,,1,EpiCoder: Encompassing Diversity and Complexity in Code Generation,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yangyu+Huang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yangyu+Huang%22
10.0,Ying Xin,conf:ying xin:microsoft,0,,,,,Microsoft,company,,1,EpiCoder: Encompassing Diversity and Complexity in Code Generation,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Ying+Xin+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Ying+Xin%22
10.0,Scarlett Li,"conf:scarlett li:research, microsoft",0,,,,,"Research, Microsoft",company,,1,EpiCoder: Encompassing Diversity and Complexity in Code Generation,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Scarlett+Li+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Scarlett+Li%22
10.0,Paul Vernaza,conf:paul vernaza:cruise automation,0,,,,,Cruise Automation,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Paul+Vernaza+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Paul+Vernaza%22
10.0,Tung Phan-Minh,conf:tung phan-minh:gm/cruise,0,,,,,GM/Cruise,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tung+Phan-Minh+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tung+Phan-Minh%22
10.0,Hongge Chen,conf:hongge chen:cruise llc,0,,,,,Cruise LLC,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Hongge+Chen+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Hongge+Chen%22
10.0,Mark Edmonds,conf:mark edmonds:cruise automation,0,,,,,Cruise Automation,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Mark+Edmonds+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Mark+Edmonds%22
10.0,Brian Pierce,conf:brian pierce:gm cruise llc,0,,,,,GM Cruise LLC,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Brian+Pierce+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Brian+Pierce%22
10.0,Xinxin Chen,conf:xinxin chen:gm cruise llc,0,,,,,GM Cruise LLC,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xinxin+Chen+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xinxin+Chen%22
10.0,Pratik Elias Jacob,conf:pratik elias jacob:gm cruise llc,0,,,,,GM Cruise LLC,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Pratik+Elias+Jacob+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Pratik+Elias+Jacob%22
10.0,Xiaobai Chen,conf:xiaobai chen:gm cruise llc,0,,,,,GM Cruise LLC,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xiaobai+Chen+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xiaobai+Chen%22
10.0,Chingiz Tairbekov,conf:chingiz tairbekov:gm cruise,0,,,,,GM Cruise,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Chingiz+Tairbekov+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Chingiz+Tairbekov%22
10.0,Pratik Agarwal,conf:pratik agarwal:gm cruise llc,0,,,,,GM Cruise LLC,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Pratik+Agarwal+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Pratik+Agarwal%22
10.0,Tianshi Gao,conf:tianshi gao:gm cruise llc,0,,,,,GM Cruise LLC,company,,1,DriveGPT: Scaling Autoregressive Behavior Models for Driving,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tianshi+Gao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tianshi+Gao%22
10.0,Mustafa Mukadam,conf:mustafa mukadam:meta ai / fair,0,,,,,Meta AI / FAIR,company,,1,OTTER: A Vision-Language-Action Model with Text-Aware Visual Feature Extraction,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Mustafa+Mukadam+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Mustafa+Mukadam%22
10.0,Nouha Dziri,conf:nouha dziri:allen institute for artificial intelligence,0,,,,,Allen Institute for Artificial Intelligence,company,,1,"SafetyAnalyst: Interpretable, Transparent, and Steerable Safety Moderation for AI Behavior",,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Nouha+Dziri+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Nouha+Dziri%22
10.0,Meera Hahn,conf:meera hahn:google,0,,,,,Google,company,,1,Proactive Agents for Multi-Turn Text-to-Image Generation Under Uncertainty,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Meera+Hahn+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Meera+Hahn%22
10.0,Wenjun Zeng,conf:wenjun zeng:google deepmind,0,,,,,Google Deepmind,company,,1,Proactive Agents for Multi-Turn Text-to-Image Generation Under Uncertainty,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Wenjun+Zeng+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Wenjun+Zeng%22
10.0,Nithish Kannen,conf:nithish kannen:google deepmind,0,,,,,Google DeepMind,company,,1,Proactive Agents for Multi-Turn Text-to-Image Generation Under Uncertainty,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Nithish+Kannen+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Nithish+Kannen%22
10.0,Rich Galt,conf:rich galt:google deepmind,0,,,,,Google DeepMind,company,,1,Proactive Agents for Multi-Turn Text-to-Image Generation Under Uncertainty,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Rich+Galt+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Rich+Galt%22
10.0,Kartikeya Badola,conf:kartikeya badola:google,0,,,,,Google,company,,1,Proactive Agents for Multi-Turn Text-to-Image Generation Under Uncertainty,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Kartikeya+Badola+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Kartikeya+Badola%22
10.0,Michael Munn,conf:michael munn:google research,0,,,,,Google Research,company,,1,A Bayesian Model Selection Criterion for Selecting Pretraining Checkpoints,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Michael+Munn+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Michael+Munn%22
10.0,Yan Gao,conf:yan gao:microsoft,0,,,,,Microsoft,company,,1,Are Large Language Models Ready for Multi-Turn Tabular Data Analysis?,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yan+Gao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yan+Gao%22
10.0,Jian-Guang Lou,conf:jian-guang lou:microsoft research asia,0,,,,,Microsoft Research Asia,company,,1,Are Large Language Models Ready for Multi-Turn Tabular Data Analysis?,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jian-Guang+Lou+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jian-Guang+Lou%22
10.0,Gaokai Zhang,conf:gaokai zhang:microsoft research asia,0,,,,,Microsoft Research Asia,company,,1,LongRoPE2: Near-Lossless LLM Context Window Scaling,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Gaokai+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Gaokai+Zhang%22
10.0,Gilsinia Lopez,conf:gilsinia lopez:microsoft,0,,,,,Microsoft,company,,1,LongRoPE2: Near-Lossless LLM Context Window Scaling,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Gilsinia+Lopez+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Gilsinia+Lopez%22
10.0,ishmam zabir,conf:ishmam zabir:microsoft,0,,,,,Microsoft,company,,1,POROver: Improving Safety and Reducing Overrefusal in Large Language Models with Overgeneration and Preference Optimization,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+ishmam+zabir+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22ishmam+zabir%22
10.0,Xia Song,conf:xia song:microsoft,0,,,,,Microsoft,company,,1,POROver: Improving Safety and Reducing Overrefusal in Large Language Models with Overgeneration and Preference Optimization,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xia+Song+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xia+Song%22
10.0,Puranjay Datta,conf:puranjay datta:google deepmind,0,,,,,Google DeepMind,company,,1,Matryoshka Quantization,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Puranjay+Datta+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Puranjay+Datta%22
10.0,Jeff Dean,conf:jeff dean:google research,0,,,,,Google Research,company,,1,Matryoshka Quantization,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jeff+Dean+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jeff+Dean%22
10.0,Ziyue Yang,conf:ziyue yang:microsoft,0,,,,,Microsoft,company,,1,Optimizing Large Language Model Training Using FP4 Quantization,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Ziyue+Yang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Ziyue+Yang%22
10.0,Wyatt Thompson,conf:wyatt thompson:openai,0,,,,,OpenAI,company,,1,PaperBench: Evaluating AI’s Ability to Replicate AI Research,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Wyatt+Thompson+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Wyatt+Thompson%22
10.0,Amelia Glaese,conf:amelia glaese:deepmind,0,,,,,DeepMind,company,,1,PaperBench: Evaluating AI’s Ability to Replicate AI Research,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Amelia+Glaese+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Amelia+Glaese%22
10.0,Luke Marris,conf:luke marris:deepmind,0,,,,,DeepMind,company,,1,Convex Markov Games: A New Frontier for Multi-Agent Reinforcement Learning,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Luke+Marris+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Luke+Marris%22
10.0,Siqi Liu,conf:siqi liu:google deepmind,0,,,,,Google DeepMind,company,,1,Convex Markov Games: A New Frontier for Multi-Agent Reinforcement Learning,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Siqi+Liu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Siqi+Liu%22
10.0,Junjiao Tian,conf:junjiao tian:facebook,0,,,,,Facebook,company,,1,Directional Gradient Projection for Robust Fine-Tuning of Foundation Models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Junjiao+Tian+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Junjiao+Tian%22
10.0,Allan Zhou,conf:allan zhou:google deepmind,0,,,,,Google DeepMind,company,,1,Adaptive Data Optimization: Dynamic Sample Selection with Scaling Laws,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Allan+Zhou+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Allan+Zhou%22
10.0,Silvia Sapora,conf:silvia sapora:meta,0,,,,,Meta,company,,1,Learning mirror maps in policy mirror descent,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Silvia+Sapora+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Silvia+Sapora%22
10.0,Dan Fu,conf:dan fu:ucsd / together ai,0,,,,,UCSD / Together AI,company,,1,"ThunderKittens: Simple, Fast, and $\textit{Adorable}$ Kernels",,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Dan+Fu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Dan+Fu%22
10.0,Tengyu Ma,conf:tengyu ma:facebook,0,,,,,Facebook,company,,1,Understanding Warmup-Stable-Decay Learning Rates: A River Valley Loss Landscape View,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tengyu+Ma+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tengyu+Ma%22
10.0,Ilya Loshchilov,conf:ilya loshchilov:nvidia,0,,,,,NVIDIA,company,,1,nGPT: Normalized Transformer with Representation Learning on the Hypersphere,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Ilya+Loshchilov+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Ilya+Loshchilov%22
10.0,Cheng-Ping Hsieh,conf:cheng-ping hsieh:nvidia,0,,,,,NVIDIA,company,,1,nGPT: Normalized Transformer with Representation Learning on the Hypersphere,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Cheng-Ping+Hsieh+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Cheng-Ping+Hsieh%22
10.0,Simeng Sun,conf:simeng sun:nvidia,0,,,,,NVIDIA,company,,1,nGPT: Normalized Transformer with Representation Learning on the Hypersphere,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Simeng+Sun+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Simeng+Sun%22
10.0,Igor Fedorov,conf:igor fedorov:facebook,0,,,,,Facebook,company,,1,SpinQuant: LLM Quantization with Learned Rotations,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Igor+Fedorov+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Igor+Fedorov%22
10.0,Dhruv Choudhary,conf:dhruv choudhary:facebook,0,,,,,Facebook,company,,1,SpinQuant: LLM Quantization with Learned Rotations,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Dhruv+Choudhary+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Dhruv+Choudhary%22
10.0,Tijmen Blankevoort,"conf:tijmen blankevoort:qualcomm inc, qualcomm",0,,,,,"Qualcomm Inc, QualComm",company,,1,SpinQuant: LLM Quantization with Learned Rotations,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tijmen+Blankevoort+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tijmen+Blankevoort%22
10.0,G. Edward Suh,conf:g. edward suh:nvidia,0,,,,,NVIDIA,company,,1,AutoDAN-Turbo: A Lifelong Agent for Strategy Self-Exploration to Jailbreak LLMs,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+G.+Edward+Suh+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22G.+Edward+Suh%22
10.0,Priya Kasimbeg,conf:priya kasimbeg:google deepmind,0,,,,,Google DeepMind,company,,1,Accelerating neural network training: An analysis of the AlgoPerf competition,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Priya+Kasimbeg+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Priya+Kasimbeg%22
10.0,Mark Saroufim,conf:mark saroufim:facebook,0,,,,,Facebook,company,,1,Accelerating neural network training: An analysis of the AlgoPerf competition,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Mark+Saroufim+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Mark+Saroufim%22
10.0,BOYUAN FENG,conf:boyuan feng:facebook,0,,,,,Facebook,company,,1,Accelerating neural network training: An analysis of the AlgoPerf competition,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+BOYUAN+FENG+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22BOYUAN+FENG%22
10.0,Edward Yang,conf:edward yang:facebook,0,,,,,Facebook,company,,1,Accelerating neural network training: An analysis of the AlgoPerf competition,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Edward+Yang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Edward+Yang%22
10.0,Zachary Nado,conf:zachary nado:google brain,0,,,,,Google Brain,company,,1,Accelerating neural network training: An analysis of the AlgoPerf competition,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zachary+Nado+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zachary+Nado%22
10.0,George Dahl,conf:george dahl:google brain,0,,,,,Google Brain,company,,1,Accelerating neural network training: An analysis of the AlgoPerf competition,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+George+Dahl+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22George+Dahl%22
10.0,Jianing Chu,conf:jianing chu:amazon,0,,,,,Amazon,company,,1,Efficient Causal Decision Making with One-sided Feedback,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jianing+Chu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jianing+Chu%22
10.0,Zhengping Zhou,conf:zhengping zhou:meta,0,,,,,Meta,company,,1,Inverse Scaling: When Bigger Isn't Better,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zhengping+Zhou+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zhengping+Zhou%22
10.0,Michael Pieler,conf:michael pieler:stability ai,0,,,,,Stability AI,company,,1,Inverse Scaling: When Bigger Isn't Better,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Michael+Pieler+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Michael+Pieler%22
10.0,Liang Shi,conf:liang shi:google,0,,,,,Google,company,,1,VLMaterial: Procedural Material Generation with Large Vision-Language Models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Liang+Shi+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Liang+Shi%22
10.0,Jiatao Gu,conf:jiatao gu:apple (mlr),0,,,,,Apple (MLR),company,,1,Denoising Autoregressive Transformers for Scalable Text-to-Image Generation,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jiatao+Gu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jiatao+Gu%22
10.0,Yuyang Wang,conf:yuyang wang:apple mlr,0,,,,,Apple MLR,company,,1,Denoising Autoregressive Transformers for Scalable Text-to-Image Generation,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yuyang+Wang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yuyang+Wang%22
